date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:28:52	1927/1927	---M-Z	200	added ('OK')	image/svg+xml	etag:%22787-663c8b46-7aa8706a216f5c1;gz%22	https://html.themewant.com/studyhub/assets/images/cta/03.svg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/cta/03.svg	(from https://html.themewant.com/studyhub/index.html)
23:28:53	8993/8993	---M-Z	200	added ('OK')	image/svg+xml	etag:%222321-663c8b46-71d9920a523a808a;gz%22	https://html.themewant.com/studyhub/assets/images/cta/04.svg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/cta/04.svg	(from https://html.themewant.com/studyhub/index.html)
23:28:53	71330/71330	---M--	200	added ('OK')	image/jpeg	etag:%22116a2-663c8b46-59bbdee089527efb;;;%22	https://html.themewant.com/studyhub/assets/images/banner/04.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/banner/04.jpg	(from https://html.themewant.com/studyhub/index.html)
23:28:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/event-two.html	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/event-two.html	(from https://html.themewant.com/studyhub/index.html)
23:28:54	89501/89501	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d9d-663c8b46-d54bd6b660f33bf7;gz%22	https://html.themewant.com/studyhub/assets/js/vendor/jquery.min.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/vendor/jquery.min.js	(from https://html.themewant.com/studyhub/index.html)
23:28:54	539419/539419	---M-Z	200	added ('OK')	application/x-javascript	etag:%2283b1b-663c8b46-b3666913e306d3b0;gz%22	https://html.themewant.com/studyhub/assets/js/vendor/jquery-ui.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/vendor/jquery-ui.js	(from https://html.themewant.com/studyhub/index.html)
23:28:54	9557/9557	---M-Z	200	added ('OK')	application/x-javascript	etag:%222555-663c8b46-55103e0b1cb11b42;gz%22	https://html.themewant.com/studyhub/assets/js/vendor/metismenu.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/vendor/metismenu.js	(from https://html.themewant.com/studyhub/index.html)
23:28:55	20219/20219	---M-Z	200	added ('OK')	application/x-javascript	etag:%224efb-663c8b46-f928fe4675a3f4e3;gz%22	https://html.themewant.com/studyhub/assets/js/vendor/magnifying-popup.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/vendor/magnifying-popup.js	(from https://html.themewant.com/studyhub/index.html)
23:28:55	139379/139379	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222073-663c8b46-182ba6994abbdeb6;gz%22	https://html.themewant.com/studyhub/assets/js/plugins/swiper.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/plugins/swiper.js	(from https://html.themewant.com/studyhub/index.html)
23:28:55	2181/2181	---M-Z	200	added ('OK')	application/x-javascript	etag:%22885-663c8b46-eb196246f8096d6e;gz%22	https://html.themewant.com/studyhub/assets/js/plugins/counterup.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/plugins/counterup.js	(from https://html.themewant.com/studyhub/index.html)
23:28:56	9052/9052	---M-Z	200	added ('OK')	application/x-javascript	etag:%22235c-663c8b46-c2d20092afd4c1dc;gz%22	https://html.themewant.com/studyhub/assets/js/vendor/waypoint.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/vendor/waypoint.js	(from https://html.themewant.com/studyhub/index.html)
23:28:56	8183/8183	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ff7-663c8b46-deed323bfe4349ed;gz%22	https://html.themewant.com/studyhub/assets/js/vendor/waw.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/vendor/waw.js	(from https://html.themewant.com/studyhub/index.html)
23:28:56	35456/35456	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a80-663c8b46-96b91fe888c7333a;gz%22	https://html.themewant.com/studyhub/assets/js/plugins/isotop.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/plugins/isotop.js	(from https://html.themewant.com/studyhub/index.html)
23:28:57	5559/5559	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215b7-663c8b46-213c5072f64960f3;gz%22	https://html.themewant.com/studyhub/assets/js/plugins/imagesloaded.pkgd.min.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/plugins/imagesloaded.pkgd.min.js	(from https://html.themewant.com/studyhub/index.html)
23:28:57	2235/2235	---M-Z	200	added ('OK')	application/x-javascript	etag:%228bb-663c8b46-d6b73f9932763550;gz%22	https://html.themewant.com/studyhub/assets/js/plugins/resizer-sensor.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/plugins/resizer-sensor.js	(from https://html.themewant.com/studyhub/index.html)
23:28:57	5372/5372	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214fc-663c8b46-94b20af6833ee4f;gz%22	https://html.themewant.com/studyhub/assets/js/plugins/sticky-sidebar.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/plugins/sticky-sidebar.js	(from https://html.themewant.com/studyhub/index.html)
23:28:57	101811/101811	---M-Z	200	added ('OK')	application/x-javascript	etag:%2218db3-663c8b46-544f49afecbaf16b;gz%22	https://html.themewant.com/studyhub/assets/js/plugins/twinmax.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/plugins/twinmax.js	(from https://html.themewant.com/studyhub/index.html)
23:28:58	46230/46230	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b496-663c8b46-7c61167cc013bc71;gz%22	https://html.themewant.com/studyhub/assets/js/vendor/chroma.min.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/vendor/chroma.min.js	(from https://html.themewant.com/studyhub/index.html)
23:28:58	78699/78699	---M-Z	200	added ('OK')	application/x-javascript	etag:%221336b-663c8b46-3381026eef13bb94;gz%22	https://html.themewant.com/studyhub/assets/js/plugins/bootstrap.min.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/plugins/bootstrap.min.js	(from https://html.themewant.com/studyhub/index.html)
23:28:58	1934/1934	---M-Z	200	added ('OK')	application/x-javascript	etag:%2278e-663c8b46-51280154360b09a2;gz%22	https://html.themewant.com/studyhub/assets/js/plugins/contact.form.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/plugins/contact.form.js	(from https://html.themewant.com/studyhub/index.html)
23:28:59	4861/4861	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212fd-663c8b46-e7c82223f4285f7a;gz%22	https://html.themewant.com/studyhub/assets/js/plugins/calender.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/plugins/calender.js	(from https://html.themewant.com/studyhub/index.html)
23:28:59	30640/30640	---M-Z	200	added ('OK')	application/x-javascript	etag:%2277b0-663c8b46-fed8c6e0f02ec108;gz%22	https://html.themewant.com/studyhub/assets/js/main.js	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/js/main.js	(from https://html.themewant.com/studyhub/index.html)
23:28:59	105768/105768	---M--	200	added ('OK')	font/woff2	etag:%2219d28-663c8b46-8e0591214e6dd418;;;%22	https://html.themewant.com/studyhub/assets/fonts/fa-brands-400.woff2	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-brands-400.woff2	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:00	182388/182388	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222c874-663c8b46-670de81cc36755ce;gz%22	https://html.themewant.com/studyhub/assets/fonts/fa-brands-400.ttf	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-brands-400.ttf	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:00	430200/430200	---M--	200	added ('OK')	font/woff2	etag:%2269078-663c8b46-27043a51f165f46b;;;%22	https://html.themewant.com/studyhub/assets/fonts/fa-duotone-900.woff2	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-duotone-900.woff2	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:01	424536/424536	---M--	200	added ('OK')	font/woff2	etag:%2267a58-663c8b46-4783156d8db2b415;;;%22	https://html.themewant.com/studyhub/assets/fonts/fa-light-300.woff2	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-light-300.woff2	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:01	1235716/1235716	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2212db04-663c8b46-2ff58b6e62e0489b;gz%22	https://html.themewant.com/studyhub/assets/fonts/fa-duotone-900.ttf	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-duotone-900.ttf	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:02	388900/388900	---M--	200	added ('OK')	font/woff2	etag:%225ef24-663c8b46-7278b07a499621ea;;;%22	https://html.themewant.com/studyhub/assets/fonts/fa-regular-400.woff2	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-regular-400.woff2	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:02	977380/977380	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22ee9e4-663c8b46-195c2cc3d7fe3581;gz%22	https://html.themewant.com/studyhub/assets/fonts/fa-regular-400.ttf	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-regular-400.ttf	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:02	329204/329204	---M--	200	added ('OK')	font/woff2	etag:%22505f4-663c8b46-95bb0e8dbd8fad10;;;%22	https://html.themewant.com/studyhub/assets/fonts/fa-solid-900.woff2	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-solid-900.woff2	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:03	866192/866192	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d3790-663c8b46-b8fd6b4a4b061df9;gz%22	https://html.themewant.com/studyhub/assets/fonts/fa-solid-900.ttf	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-solid-900.ttf	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:03	464316/464316	---M--	200	added ('OK')	font/woff2	etag:%22715bc-663c8b46-591a585288267389;;;%22	https://html.themewant.com/studyhub/assets/fonts/fa-thin-100.woff2	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-thin-100.woff2	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:03	1100404/1100404	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2210ca74-663c8b46-7d335d7f3ac40fe7;gz%22	https://html.themewant.com/studyhub/assets/fonts/fa-light-300.ttf	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-light-300.ttf	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:03	1216884/1216884	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22129174-663c8b46-b476bd0f0696cbe;gz%22	https://html.themewant.com/studyhub/assets/fonts/fa-thin-100.ttf	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-thin-100.ttf	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:03	4960/4960	---M--	200	added ('OK')	font/woff2	etag:%221360-663c8b46-6aa30d35994634fd;;;%22	https://html.themewant.com/studyhub/assets/fonts/fa-v4compatibility.woff2	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-v4compatibility.woff2	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:04	10556/10556	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22293c-663c8b46-bc6fd6825dcd9af1;gz%22	https://html.themewant.com/studyhub/assets/fonts/fa-v4compatibility.ttf	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/fonts/fa-v4compatibility.ttf	(from https://html.themewant.com/studyhub/assets/css/plugins/fontawesome-6.css)
23:29:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/css/vendor/images/ui-icons_444444_256x240.png	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/css/vendor/images/ui-icons_444444_256x240.png	(from https://html.themewant.com/studyhub/assets/css/vendor/jquery-ui.css)
23:29:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/css/vendor/images/ui-icons_555555_256x240.png	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/css/vendor/images/ui-icons_555555_256x240.png	(from https://html.themewant.com/studyhub/assets/css/vendor/jquery-ui.css)
23:29:05	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/css/vendor/images/ui-icons_ffffff_256x240.png	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/css/vendor/images/ui-icons_ffffff_256x240.png	(from https://html.themewant.com/studyhub/assets/css/vendor/jquery-ui.css)
23:29:05	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/css/vendor/images/ui-icons_777620_256x240.png	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/css/vendor/images/ui-icons_777620_256x240.png	(from https://html.themewant.com/studyhub/assets/css/vendor/jquery-ui.css)
23:29:05	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/css/vendor/images/ui-icons_cc0000_256x240.png	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/css/vendor/images/ui-icons_cc0000_256x240.png	(from https://html.themewant.com/studyhub/assets/css/vendor/jquery-ui.css)
23:29:06	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/css/vendor/images/ui-icons_777777_256x240.png	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/css/vendor/images/ui-icons_777777_256x240.png	(from https://html.themewant.com/studyhub/assets/css/vendor/jquery-ui.css)
23:29:06	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-1.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-1.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:06	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-2.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-2.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:07	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-3.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-3.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:07	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-4.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-4.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:07	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-5.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-5.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:07	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-6.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-6.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:08	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-7.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-7.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:08	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-8.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-8.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:08	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-9.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-9.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:09	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-10.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-10.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:09	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-11.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-11.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:09	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-12.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-12.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:09	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-13.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-13.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:10	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-14.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-14.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:10	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-15.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-15.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:10	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-16.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-16.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:11	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-17.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-17.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:11	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-18.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-18.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:11	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-19.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-19.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:11	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-20.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-20.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:12	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-21.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-21.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:12	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-22.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-22.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:12	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-23.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-23.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-24.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-24.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-25.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-25.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-26.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-26.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-27.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-27.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-28.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-28.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-29.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-29.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-30.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-30.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:15	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-31.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-31.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:15	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-32.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-32.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:15	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-33.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-33.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:16	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-34.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-34.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
23:29:16	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/studyhub/assets/images/bg/bg-image-35.jpg	C:/Users/Web%20Guru/Desktop/course/html.themewant.com/studyhub/assets/images/bg/bg-image-35.jpg	(from https://html.themewant.com/studyhub/assets/css/style.css)
